id,model,url,status
313,Redmi K60,https://www.gsmarena.com/xiaomi_redmi_k60-11975.php,pending
314,Redmi K60 Pro,https://www.gsmarena.com/xiaomi_redmi_k60_pro-12046.php,pending
315,Redmi K60 Ultra,https://www.gsmarena.com/xiaomi_redmi_k60_ultra-12470.php,pending
316,Redmi K60E,https://www.gsmarena.com/xiaomi_redmi_k60e-12047.php,pending
317,Redmi K70,https://www.gsmarena.com/xiaomi_redmi_k70-12715.php,pending
318,Redmi K70 Pro,https://www.gsmarena.com/xiaomi_redmi_k70_pro-12714.php,pending
319,Redmi K70 Ultra,https://www.gsmarena.com/xiaomi_redmi_k70_ultra-13215.php,pending
320,Redmi K70E,https://www.gsmarena.com/xiaomi_redmi_k70e-12716.php,pending
321,Redmi K80,https://www.gsmarena.com/xiaomi_redmi_k80-13525.php,pending
322,Redmi K80 Pro,https://www.gsmarena.com/xiaomi_redmi_k80_pro-13524.php,pending
323,Redmi K80 Ultra,https://www.gsmarena.com/xiaomi_redmi_k80_ultra_5g-13965.php,pending
324,Redmi K90,https://www.gsmarena.com/xiaomi_redmi_k90_5g-14280.php,pending
325,Redmi K90 Pro Max,https://www.gsmarena.com/xiaomi_redmi_k90_pro_max_5g-14252.php,pending
326,Redmi Note,https://www.gsmarena.com/xiaomi_redmi_note-6217.php,pending
327,Redmi Note 10,https://www.gsmarena.com/xiaomi_redmi_note_10-10247.php,pending
328,Redmi Note 10 5G,https://www.gsmarena.com/xiaomi_redmi_note_10_5g-10768.php,pending
329,Redmi Note 10 Lite,https://www.gsmarena.com/xiaomi_redmi_note_10_lite-11137.php,pending
330,Redmi Note 10 Pro,https://www.gsmarena.com/xiaomi_redmi_note_10_pro-10662.php,pending
331,Redmi Note 10 Pro (China),https://www.gsmarena.com/xiaomi_redmi_note_10_pro_(china)-10930.php,pending
332,Redmi Note 10 Pro (India),https://www.gsmarena.com/xiaomi_redmi_note_10_pro_(india)-10771.php,pending
333,Redmi Note 10 Pro Max,https://www.gsmarena.com/xiaomi_redmi_note_10_pro_max-10770.php,pending
334,Redmi Note 10S,https://www.gsmarena.com/xiaomi_redmi_note_10s-10769.php,pending
335,Redmi Note 10T 5G,https://www.gsmarena.com/xiaomi_redmi_note_10t_5g-11008.php,pending
336,Redmi Note 11,https://www.gsmarena.com/xiaomi_redmi_note_11-11336.php,pending
337,Redmi Note 11 (China),https://www.gsmarena.com/xiaomi_redmi_note_11_(china)-11181.php,pending
338,Redmi Note 11 4G,https://www.gsmarena.com/xiaomi_redmi_note_11_4g-11241.php,pending
339,Redmi Note 11 Pro+ 5G,https://www.gsmarena.com/xiaomi_redmi_note_11_pro+_5g-11180.php,pending
340,Redmi Note 11 Pro+ 5G (India),https://www.gsmarena.com/xiaomi_redmi_note_11_pro+_5g_(india)-11412.php,pending
341,Redmi Note 11 Pro,https://www.gsmarena.com/xiaomi_redmi_note_11_pro-11334.php,pending
342,Redmi Note 11 Pro (China),https://www.gsmarena.com/xiaomi_redmi_note_11_pro_(china)-11159.php,pending
343,Redmi Note 11 Pro 5G,https://www.gsmarena.com/xiaomi_redmi_note_11_pro_5g-11333.php,pending
344,Redmi Note 11 SE (India),https://www.gsmarena.com/xiaomi_redmi_note_11_se_(india)-11819.php,pending
345,Redmi Note 11E,https://www.gsmarena.com/xiaomi_redmi_note_11e-11396.php,pending
346,Redmi Note 11E Pro,https://www.gsmarena.com/xiaomi_redmi_note_11e_pro-11395.php,pending
347,Redmi Note 11R,https://www.gsmarena.com/xiaomi_redmi_note_11r-11904.php,pending
348,Redmi Note 11S,https://www.gsmarena.com/xiaomi_redmi_note_11s-11335.php,pending
349,Redmi Note 11S 5G,https://www.gsmarena.com/xiaomi_redmi_note_11s_5g-11419.php,pending
350,Redmi Note 11SE,https://www.gsmarena.com/xiaomi_redmi_note_11se-11551.php,pending
351,Redmi Note 11T 5G,https://www.gsmarena.com/xiaomi_redmi_note_11t_5g-11217.php,pending
352,Redmi Note 11T Pro+,https://www.gsmarena.com/xiaomi_redmi_note_11t_pro+-11549.php,pending
353,Redmi Note 11T Pro,https://www.gsmarena.com/xiaomi_redmi_note_11t_pro-11550.php,pending
354,Redmi Note 12,https://www.gsmarena.com/xiaomi_redmi_note_12-12063.php,pending
355,Redmi Note 12 (China),https://www.gsmarena.com/xiaomi_redmi_note_12_(china)-11956.php,pending
356,Redmi Note 12 4G,https://www.gsmarena.com/xiaomi_redmi_note_12_4g-12188.php,pending
357,Redmi Note 12 Discovery,https://www.gsmarena.com/xiaomi_redmi_note_12_discovery-11953.php,pending
358,Redmi Note 12 Pro+,https://www.gsmarena.com/xiaomi_redmi_note_12_pro+-11954.php,pending
359,Redmi Note 12 Pro,https://www.gsmarena.com/xiaomi_redmi_note_12_pro-11955.php,pending
360,Redmi Note 12 Pro 4G,https://www.gsmarena.com/xiaomi_redmi_note_12_pro_4g-12209.php,pending
361,Redmi Note 12 Pro Speed,https://www.gsmarena.com/xiaomi_redmi_note_12_pro_speed-12045.php,pending
362,Redmi Note 12 Turbo,https://www.gsmarena.com/xiaomi_redmi_note_12_turbo-12181.php,pending
363,Redmi Note 12R,https://www.gsmarena.com/xiaomi_redmi_note_12r-12392.php,pending
364,Redmi Note 12R Pro,https://www.gsmarena.com/xiaomi_redmi_note_12r_pro-12245.php,pending
365,Redmi Note 12S,https://www.gsmarena.com/xiaomi_redmi_note_12s-12218.php,pending
366,Redmi Note 12T Pro,https://www.gsmarena.com/xiaomi_redmi_note_12t_pro-12298.php,pending
367,Redmi Note 13,https://www.gsmarena.com/xiaomi_redmi_note_13-12776.php,pending
368,Redmi Note 13 (China),https://www.gsmarena.com/xiaomi_redmi_note_13_(china)-12582.php,pending
369,Redmi Note 13 4G,https://www.gsmarena.com/xiaomi_redmi_note_13_4g-12750.php,pending
370,Redmi Note 13 Pro+,https://www.gsmarena.com/xiaomi_redmi_note_13_pro+-12572.php,pending
371,Redmi Note 13 Pro,https://www.gsmarena.com/xiaomi_redmi_note_13_pro-12581.php,pending
372,Redmi Note 13 Pro 4G,https://www.gsmarena.com/xiaomi_redmi_note_13_pro_4g-12749.php,pending
373,Redmi Note 13R,https://www.gsmarena.com/xiaomi_redmi_note_13r-13011.php,pending
374,Redmi Note 13R Pro,https://www.gsmarena.com/xiaomi_redmi_note_13r_pro-12697.php,pending
375,Redmi Note 14 5G (India),https://www.gsmarena.com/xiaomi_redmi_note_14-13559.php,pending
376,Redmi Note 14 5G (China),https://www.gsmarena.com/xiaomi_redmi_note_14_(china)-13366.php,pending
377,Redmi Note 14 4G,https://www.gsmarena.com/xiaomi_redmi_note_14_4g_(global)-13616.php,pending
378,Redmi Note 14 5G,https://www.gsmarena.com/xiaomi_redmi_note_14_5g_(global)-13615.php,pending
379,Redmi Note 14 Pro+ 5G (India),https://www.gsmarena.com/xiaomi_redmi_note_14_pro+-13364.php,pending
380,Redmi Note 14 Pro+ 5G,https://www.gsmarena.com/xiaomi_redmi_note_14_pro+_5g_(global)-13612.php,pending
381,Redmi Note 14 Pro 5G (India),https://www.gsmarena.com/xiaomi_redmi_note_14_pro-13355.php,pending
382,Redmi Note 14 Pro 4G,https://www.gsmarena.com/xiaomi_redmi_note_14_pro_4g_(global)-13614.php,pending
383,Redmi Note 14 Pro 5G,https://www.gsmarena.com/xiaomi_redmi_note_14_pro_5g_(global)-13613.php,pending
384,Redmi Note 14S,https://www.gsmarena.com/xiaomi_redmi_note_14s-13730.php,pending
385,Redmi Note 15 (China),https://www.gsmarena.com/xiaomi_redmi_note_15_5g_(china)-14092.php,pending
386,Redmi Note 15 Pro+ (China),https://www.gsmarena.com/xiaomi_redmi_note_15_pro+_5g_(china)-14091.php,pending
387,Redmi Note 15 Pro (China),https://www.gsmarena.com/xiaomi_redmi_note_15_pro_5g_(china)-14090.php,pending
388,Redmi Note 2,https://www.gsmarena.com/xiaomi_redmi_note_2-6992.php,pending
389,Redmi Note 3,https://www.gsmarena.com/xiaomi_redmi_note_3-7863.php,pending
390,Redmi Note 3 (MediaTek),https://www.gsmarena.com/xiaomi_redmi_note_3_(mediatek)-7769.php,pending
391,Redmi Note 4,https://www.gsmarena.com/xiaomi_redmi_note_4-8531.php,pending
392,Redmi Note 4 (MediaTek),https://www.gsmarena.com/xiaomi_redmi_note_4_(mediatek)-8291.php,pending
393,Redmi Note 4G,https://www.gsmarena.com/xiaomi_redmi_note_4g-6561.php,pending
394,Redmi Note 4X,https://www.gsmarena.com/xiaomi_redmi_note_4x-8580.php,pending
395,Redmi Note 5 AI Dual Camera,https://www.gsmarena.com/xiaomi_redmi_note_5_ai_dual_camera-9120.php,pending
396,Redmi Note 5 Pro,https://www.gsmarena.com/xiaomi_redmi_note_5_pro-8893.php,pending
397,Redmi Note 6 Pro,https://www.gsmarena.com/xiaomi_redmi_note_6_pro-9333.php,pending
398,Redmi Note 7,https://www.gsmarena.com/xiaomi_redmi_note_7-9513.php,pending
399,Redmi Note 7 Pro,https://www.gsmarena.com/xiaomi_redmi_note_7_pro-9521.php,pending
400,Redmi Note 7S,https://www.gsmarena.com/xiaomi_redmi_note_7s-9707.php,pending
401,Redmi Note 8,https://www.gsmarena.com/xiaomi_redmi_note_8-9814.php,pending
402,Redmi Note 8 2021,https://www.gsmarena.com/xiaomi_redmi_note_8_2021-10919.php,pending
403,Redmi Note 8 Pro,https://www.gsmarena.com/xiaomi_redmi_note_8_pro-9812.php,pending
404,Redmi Note 8T,https://www.gsmarena.com/xiaomi_redmi_note_8t-9946.php,pending
405,Redmi Note 9,https://www.gsmarena.com/xiaomi_redmi_note_9-10192.php,pending
406,Redmi Note 9 4G,https://www.gsmarena.com/xiaomi_redmi_note_9_4g-10609.php,pending
407,Redmi Note 9 5G,https://www.gsmarena.com/xiaomi_redmi_note_9_5g-10581.php,pending
408,Redmi Note 9 Pro,https://www.gsmarena.com/xiaomi_redmi_note_9_pro-10217.php,pending
409,Redmi Note 9 Pro (India),https://www.gsmarena.com/xiaomi_redmi_note_9_pro_(india)-10120.php,pending
410,Redmi Note 9 Pro 5G,https://www.gsmarena.com/xiaomi_redmi_note_9_pro_5g-10582.php,pending
411,Redmi Note 9 Pro Max,https://www.gsmarena.com/xiaomi_redmi_note_9_pro_max-10126.php,pending
412,Redmi Note 9S,https://www.gsmarena.com/xiaomi_redmi_note_9s-10147.php,pending
413,Redmi Note 9T,https://www.gsmarena.com/xiaomi_redmi_note_9t-10661.php,pending
414,Redmi Note Prime,https://www.gsmarena.com/xiaomi_redmi_note_prime-7822.php,pending
415,Redmi Pro,https://www.gsmarena.com/xiaomi_redmi_pro-8233.php,pending
416,Redmi Pro 2,https://www.gsmarena.com/xiaomi_redmi_pro_2-8558.php,pending
417,Redmi S2 (Redmi Y2),https://www.gsmarena.com/xiaomi_redmi_s2_(redmi_y2)-9185.php,pending
418,Redmi Turbo 3,https://www.gsmarena.com/xiaomi_redmi_turbo_3-12920.php,pending
419,Redmi Turbo 4,https://www.gsmarena.com/xiaomi_redmi_turbo_4-13598.php,pending
420,Redmi Turbo 4 Pro,https://www.gsmarena.com/xiaomi_redmi_turbo_4_pro-13617.php,pending
421,Redmi Y1 (Note 5A),https://www.gsmarena.com/xiaomi_redmi_y1_(note_5a)-8753.php,pending
422,Redmi Y1 Lite,https://www.gsmarena.com/xiaomi_redmi_y1_lite-8818.php,pending
423,Redmi Y3,https://www.gsmarena.com/xiaomi_redmi_y3-9674.php,pending
